DT,CompanyCode,CompanyName,DistributorID,DistributorName,BranchCode,BranchName,WHCode,WHName,ProfitCentreCode,DistributorProductID,ProductID,ProductName,UOM,QTY
20200907,TH03,,91846,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด สำนักงานใหญ่,50100,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด,5AG0,Main Warehouse,,,14005565,แบรนด์กระเช้าของขวัญแบบ B '20,SET,12.0000
20200907,TH03,,91846,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด สำนักงานใหญ่,50100,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด,5AG0,Main Warehouse,,,14005566,แบรนด์กระเช้าของขวัญแบบ C '20,SET,10.0000
20200907,TH03,,91846,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด สำนักงานใหญ่,50100,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด,5AG0,Main Warehouse,,,14005580,ชุดของขวัญแบรนด์ซุปไก่สกัด 42 มล. แพค 6 NW '20,SET,12.0000
20200907,TH03,,91846,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด สำนักงานใหญ่,50100,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด,5AG0,Main Warehouse,,,14005754,ชุดของขวัญวีต้าพลัสบ๊อกบิลเบอร์รี่ 42P6 NW '20,SET,12.0000
20200907,TH03,,91846,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด สำนักงานใหญ่,50100,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด,5AG0,Main Warehouse,,,14005755,ชุดของขวัญวีต้าพรุนพลัสกรีนคอฟฟี่บีน 42มลP6  NW'20,SET,12.0000
20200907,TH03,,91846,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด สำนักงานใหญ่,50100,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด,5AG0,Main Warehouse,,,14005758,แบรนด์กระเช้าของขวัญแบบ V1 '20,SET,16.0000
20200907,TH03,,91846,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด สำนักงานใหญ่,50100,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด,5AG0,Main Warehouse,,,14005759,แบรนด์กระเช้าของขวัญแบบ V2 '20,SET,10.0000
20200907,TH03,,91846,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด สำนักงานใหญ่,50101,ระยอง,5AG1,Droppoint 1,,,14005564,แบรนด์กระเช้าของขวัญแบบ A '20,SET,2.0000
20200907,TH03,,91846,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด สำนักงานใหญ่,50101,ระยอง,5AG1,Droppoint 1,,,14005565,แบรนด์กระเช้าของขวัญแบบ B '20,SET,0.0000
20200907,TH03,,91846,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด สำนักงานใหญ่,50101,ระยอง,5AG1,Droppoint 1,,,14005566,แบรนด์กระเช้าของขวัญแบบ C '20,SET,2.0000
20200907,TH03,,91846,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด สำนักงานใหญ่,50101,ระยอง,5AG1,Droppoint 1,,,14005580,ชุดของขวัญแบรนด์ซุปไก่สกัด 42 มล. แพค 6 NW '20,SET,12.0000
20200907,TH03,,91846,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด สำนักงานใหญ่,50101,ระยอง,5AG1,Droppoint 1,,,14005754,ชุดของขวัญวีต้าพลัสบ๊อกบิลเบอร์รี่ 42P6 NW '20,SET,12.0000
20200907,TH03,,91846,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด สำนักงานใหญ่,50101,ระยอง,5AG1,Droppoint 1,,,14005755,ชุดของขวัญวีต้าพรุนพลัสกรีนคอฟฟี่บีน 42มลP6  NW'20,SET,12.0000
20200907,TH03,,91846,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด สำนักงานใหญ่,50101,ระยอง,5AG1,Droppoint 1,,,14005758,แบรนด์กระเช้าของขวัญแบบ V1 '20,SET,6.0000
20200907,TH03,,91846,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด สำนักงานใหญ่,50101,ระยอง,5AG1,Droppoint 1,,,14005759,แบรนด์กระเช้าของขวัญแบบ V2 '20,SET,4.0000
20200907,TH03,,91846,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด สำนักงานใหญ่,50102,ปราจีนบุรี,5AG2,Droppoint 2,,,14005564,แบรนด์กระเช้าของขวัญแบบ A '20,SET,8.0000
20200907,TH03,,91846,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด สำนักงานใหญ่,50102,ปราจีนบุรี,5AG2,Droppoint 2,,,14005565,แบรนด์กระเช้าของขวัญแบบ B '20,SET,10.0000
20200907,TH03,,91846,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด สำนักงานใหญ่,50102,ปราจีนบุรี,5AG2,Droppoint 2,,,14005566,แบรนด์กระเช้าของขวัญแบบ C '20,SET,14.0000
20200907,TH03,,91846,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด สำนักงานใหญ่,50102,ปราจีนบุรี,5AG2,Droppoint 2,,,14005580,ชุดของขวัญแบรนด์ซุปไก่สกัด 42 มล. แพค 6 NW '20,SET,18.0000
20200907,TH03,,91846,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด สำนักงานใหญ่,50102,ปราจีนบุรี,5AG2,Droppoint 2,,,14005754,ชุดของขวัญวีต้าพลัสบ๊อกบิลเบอร์รี่ 42P6 NW '20,SET,12.0000
20200907,TH03,,91846,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด สำนักงานใหญ่,50102,ปราจีนบุรี,5AG2,Droppoint 2,,,14005755,ชุดของขวัญวีต้าพรุนพลัสกรีนคอฟฟี่บีน 42มลP6  NW'20,SET,12.0000
20200907,TH03,,91846,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด สำนักงานใหญ่,50102,ปราจีนบุรี,5AG2,Droppoint 2,,,14005758,แบรนด์กระเช้าของขวัญแบบ V1 '20,SET,20.0000
20200907,TH03,,91846,บริษัท อาร์ซีที คอนซูมเมอร์ จำกัด สำนักงานใหญ่,50102,ปราจีนบุรี,5AG2,Droppoint 2,,,14005759,แบรนด์กระเช้าของขวัญแบบ V2 '20,SET,8.0000
20200907,TH03,,91847,บริษัท เสรีชัย เอ เอส แอนด์ ดี สำนักงานใหญ่,50200,บริษัท เสรีชัย เอ เอส แอนด์ ดี,5BG0,Main Warehouse,,,14005564,แบรนด์กระเช้าของขวัญแบบ A '20,SET,28.0000
20200907,TH03,,91847,บริษัท เสรีชัย เอ เอส แอนด์ ดี สำนักงานใหญ่,50200,บริษัท เสรีชัย เอ เอส แอนด์ ดี,5BG0,Main Warehouse,,,14005565,แบรนด์กระเช้าของขวัญแบบ B '20,SET,12.0000
20200907,TH03,,91847,บริษัท เสรีชัย เอ เอส แอนด์ ดี สำนักงานใหญ่,50200,บริษัท เสรีชัย เอ เอส แอนด์ ดี,5BG0,Main Warehouse,,,14005566,แบรนด์กระเช้าของขวัญแบบ C '20,SET,40.0000
20200907,TH03,,91847,บริษัท เสรีชัย เอ เอส แอนด์ ดี สำนักงานใหญ่,50200,บริษัท เสรีชัย เอ เอส แอนด์ ดี,5BG0,Main Warehouse,,,14005580,ชุดของขวัญแบรนด์ซุปไก่สกัด 42 มล. แพค 6 NW '20,SET,24.0000
20200907,TH03,,91847,บริษัท เสรีชัย เอ เอส แอนด์ ดี สำนักงานใหญ่,50200,บริษัท เสรีชัย เอ เอส แอนด์ ดี,5BG0,Main Warehouse,,,14005754,ชุดของขวัญวีต้าพลัสบ๊อกบิลเบอร์รี่ 42P6 NW '20,SET,12.0000
20200907,TH03,,91847,บริษัท เสรีชัย เอ เอส แอนด์ ดี สำนักงานใหญ่,50200,บริษัท เสรีชัย เอ เอส แอนด์ ดี,5BG0,Main Warehouse,,,14005755,ชุดของขวัญวีต้าพรุนพลัสกรีนคอฟฟี่บีน 42มลP6  NW'20,SET,12.0000
20200907,TH03,,91847,บริษัท เสรีชัย เอ เอส แอนด์ ดี สำนักงานใหญ่,50200,บริษัท เสรีชัย เอ เอส แอนด์ ดี,5BG0,Main Warehouse,,,14005758,แบรนด์กระเช้าของขวัญแบบ V1 '20,SET,38.0000
20200907,TH03,,91847,บริษัท เสรีชัย เอ เอส แอนด์ ดี สำนักงานใหญ่,50200,บริษัท เสรีชัย เอ เอส แอนด์ ดี,5BG0,Main Warehouse,,,14005759,แบรนด์กระเช้าของขวัญแบบ V2 '20,SET,8.0000
20200907,TH03,,91857,บริษัท ชินราช ดี.ซี. จำกัด สาขาที่ 00003,50300,บริษัท ชินราช ดี.ซี. จำกัด,5CG0,Main Warehouse,,,14005565,แบรนด์กระเช้าของขวัญแบบ B '20,SET,10.0000
20200907,TH03,,91857,บริษัท ชินราช ดี.ซี. จำกัด สาขาที่ 00003,50300,บริษัท ชินราช ดี.ซี. จำกัด,5CG0,Main Warehouse,,,14005566,แบรนด์กระเช้าของขวัญแบบ C '20,SET,28.0000
20200907,TH03,,91857,บริษัท ชินราช ดี.ซี. จำกัด สาขาที่ 00003,50300,บริษัท ชินราช ดี.ซี. จำกัด,5CG0,Main Warehouse,,,14005580,ชุดของขวัญแบรนด์ซุปไก่สกัด 42 มล. แพค 6 NW '20,SET,36.0000
20200907,TH03,,91857,บริษัท ชินราช ดี.ซี. จำกัด สาขาที่ 00003,50300,บริษัท ชินราช ดี.ซี. จำกัด,5CG0,Main Warehouse,,,14005754,ชุดของขวัญวีต้าพลัสบ๊อกบิลเบอร์รี่ 42P6 NW '20,SET,24.0000
20200907,TH03,,91857,บริษัท ชินราช ดี.ซี. จำกัด สาขาที่ 00003,50300,บริษัท ชินราช ดี.ซี. จำกัด,5CG0,Main Warehouse,,,14005755,ชุดของขวัญวีต้าพรุนพลัสกรีนคอฟฟี่บีน 42มลP6  NW'20,SET,12.0000
20200907,TH03,,91857,บริษัท ชินราช ดี.ซี. จำกัด สาขาที่ 00003,50300,บริษัท ชินราช ดี.ซี. จำกัด,5CG0,Main Warehouse,,,14005758,แบรนด์กระเช้าของขวัญแบบ V1 '20,SET,38.0000
20200907,TH03,,91857,บริษัท ชินราช ดี.ซี. จำกัด สาขาที่ 00003,50300,บริษัท ชินราช ดี.ซี. จำกัด,5CG0,Main Warehouse,,,14005759,แบรนด์กระเช้าของขวัญแบบ V2 '20,SET,22.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14000007,แบรนด์ซุปไก่สกัด วิตามินบีคอมเพล็กซ์ และธาตุเหล็ก,BT,24.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14001228,แบรนด์เม็ดซุปไก่สกัด ผสมแปะก๊วยและโสม,BT,6.0000
20200907,TH03,,91859,หจก. อาชา เวิลด์ สำนักงานใหญ่,20100,หจก. อาชา เวิลด์,2AG0,Main Warehouse,,,14000007,แบรนด์ซุปไก่สกัด วิตามินบีคอมเพล็กซ์ และธาตุเหล็ก,BT,0.0000
20200907,TH03,,91851,บริษัท แอลเอส คอร์ปอเรชั่น 2019 จำกัด สาขาที่00002,20200,บริษัท แอลเอส คอร์ปอเรชั่น 2019 จำกัด,2BG0,Main Warehouse,,,14000007,แบรนด์ซุปไก่สกัด วิตามินบีคอมเพล็กซ์ และธาตุเหล็ก,BT,48.0000
20200907,TH03,,91852,บริษัท ราชสีมา พี.เอเอส แอนด์ ดี สำนักงานใหญ่,20301,บุรีรัมย์,2CD1,Doppoint 1 บุรีรัมย์,,,14000007,แบรนด์ซุปไก่สกัด วิตามินบีคอมเพล็กซ์ และธาตุเหล็ก,BT,24.0000
20200907,TH03,,91852,บริษัท ราชสีมา พี.เอเอส แอนด์ ดี สำนักงานใหญ่,20302,ชัยภูมิ,2CD2,Droppoint 2 ชัยภูมิ,,,14000007,แบรนด์ซุปไก่สกัด วิตามินบีคอมเพล็กซ์ และธาตุเหล็ก,BT,24.0000
20200907,TH03,,91852,บริษัท ราชสีมา พี.เอเอส แอนด์ ดี สำนักงานใหญ่,20300,บริษัท ราชสีมา พี.เอเอส แอนด์ ดี,2CG0,Main Warehouse,,,14000007,แบรนด์ซุปไก่สกัด วิตามินบีคอมเพล็กซ์ และธาตุเหล็ก,BT,24.0000
20200907,TH03,,91853,บริษัท อุบล เอ เอส แอนด์ ดี จำกัด สำนักงานใหญ่,20402,จ.ยโสธร,2DD2,Droppoint 2,,,14000007,แบรนด์ซุปไก่สกัด วิตามินบีคอมเพล็กซ์ และธาตุเหล็ก,BT,24.0000
20200907,TH03,,91853,บริษัท อุบล เอ เอส แอนด์ ดี จำกัด สำนักงานใหญ่,20400,บริษัท อุบล เอ เอส แอนด์ ดี จำกัด,2DG0,Main Warehouse,,,14000007,แบรนด์ซุปไก่สกัด วิตามินบีคอมเพล็กซ์ และธาตุเหล็ก,BT,120.0000
20200907,TH03,,91844,บริษัทโชติภัทรา ดิสทริบิวเตอร์ จำกัด สำนักงานใหญ่,30100,TBC ถนนบางนาตราด,3AG0,Main Warehouse,,,14000007,แบรนด์ซุปไก่สกัด วิตามินบีคอมเพล็กซ์ และธาตุเหล็ก,BT,22.0000
20200907,TH03,,91845,บริษัท เอ็ม พรอสเปอร์ จำกัด สำนักงานใหญ่,30200,บริษัท เอ็ม พรอสเปอร์ จำกัด,3BG0,Main Warehouse,,,14000007,แบรนด์ซุปไก่สกัด วิตามินบีคอมเพล็กซ์ และธาตุเหล็ก,BT,96.0000
20200907,TH03,,91858,บริษัท เอเชียชัยเวสท์ จำกัด สำนักงานใหญ่,30300,บริษัท เอเชียชัยเวสท์ จำกัด,3CG0,Main Warehouse,,,14000007,แบรนด์ซุปไก่สกัด วิตามินบีคอมเพล็กซ์ และธาตุเหล็ก,BT,191.0000
20200907,TH03,,91858,บริษัท เอเชียชัยเวสท์ จำกัด สำนักงานใหญ่,30300,บริษัท เอเชียชัยเวสท์ จำกัด,3CG0,Main Warehouse,,,14001228,แบรนด์เม็ดซุปไก่สกัด ผสมแปะก๊วยและโสม,BT,30.0000
20200907,TH03,,91848,บริษัท พัชรา ดีเอ็ม จำกัด สาขาที่ 00001,40100,บริษัท พัชรา ดีเอ็ม จำกัด สาขาที่ 00001,4AG0,Main Warehouse,,,14000007,แบรนด์ซุปไก่สกัด วิตามินบีคอมเพล็กซ์ และธาตุเหล็ก,BT,48.0000
20200907,TH03,,83065,บริษัท ย่งเส็ง ดิสทริบิวเตอร์ จำกัด สำนักงานใหญ่,40200,บริษัท ย่งเส็ง ดิสทริบิวเตอร์ จำกัด,4BG0,Main Warehouse,,,14000007,แบรนด์ซุปไก่สกัด วิตามินบีคอมเพล็กซ์ และธาตุเหล็ก,BT,72.0000
20200907,TH03,,91857,บริษัท ชินราช ดี.ซี. จำกัด สาขาที่ 00003,50300,บริษัท ชินราช ดี.ซี. จำกัด,5CG0,Main Warehouse,,,14000007,แบรนด์ซุปไก่สกัด วิตามินบีคอมเพล็กซ์ และธาตุเหล็ก,BT,48.0000
20200907,TH03,,91857,บริษัท ชินราช ดี.ซี. จำกัด สาขาที่ 00003,50300,บริษัท ชินราช ดี.ซี. จำกัด,5CG0,Main Warehouse,,,14001228,แบรนด์เม็ดซุปไก่สกัด ผสมแปะก๊วยและโสม,BT,12.0000
20200907,TH03,,91855,บริษัท เอส แอนด์ เอส โอเอ็มซี จำกัด สำนักงานใหญ่,10300,บริษัท เอส แอนด์ เอส โอเอ็มซี จำกัด,1CG0,Main Warehouse,,,14000007,แบรนด์ซุปไก่สกัด วิตามินบีคอมเพล็กซ์ และธาตุเหล็ก,BT,0.0000
20200907,TH03,,91855,บริษัท เอส แอนด์ เอส โอเอ็มซี จำกัด สำนักงานใหญ่,10300,บริษัท เอส แอนด์ เอส โอเอ็มซี จำกัด,1CP1,103P01,,,14000007,แบรนด์ซุปไก่สกัด วิตามินบีคอมเพล็กซ์ และธาตุเหล็ก,BT,23.0000
20200907,TH03,,91855,บริษัท เอส แอนด์ เอส โอเอ็มซี จำกัด สำนักงานใหญ่,10300,บริษัท เอส แอนด์ เอส โอเอ็มซี จำกัด,1CP2,103P02,,,14000007,แบรนด์ซุปไก่สกัด วิตามินบีคอมเพล็กซ์ และธาตุเหล็ก,BT,22.0000
20200907,TH03,,91849,บริษัท เอส.วี. ดิสทริบิวชั่น จำกัด สำนักงานใหญ่,40300,บริษัท เอส.วี. ดิสทริบิวชั่น จำกัด,V01-G,Van 1-Good Type,,,14000007,แบรนด์ซุปไก่สกัด วิตามินบีคอมเพล็กซ์ และธาตุเหล็ก,BT,23.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14000098,แบรนด์ ผสมเห็ดหลินจือเอ็กซ์ตร้าเฮิร์บ 42 มล. แพค 6,PAC,12.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14002686,แบรนด์ซุปไก่สกัด วีไลค์ 42 มล. แพค 12,PAC,0.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14002842,แบรนด์ ผสมสารสกัดจากใบแปะก๊วยและโสม 42 มล. แพค 6,PAC,54.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14002843,แบรนด์ผสมสารสกัดจากใบแปะก๊วยและโสม 42 มล. แพค 12,PAC,6.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14002846,แบรนด์ ผสมถั่งเฉ้า เอ็กซ์ตร้าเฮิร์บ  42 มล. แพค 6,PAC,54.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14002847,แบรนด์ผสมถั่งเฉ้า เอ็กซ์ตร้าเฮิร์บ 42 มล. แพค 12,PAC,6.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14002850,แบรนด์ผสมตังกุย เอ็กซ์ตร้าเฮิร์บ  42 มล. แพค 6,PAC,12.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14003426,แบรนด์ซุปไก่สกัด สูตรต้นตำรับ 42 มล. แพค 6,PAC,12.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14003432,แบรนด์ซุปไก่สกัด รสกลมกล่อม 42 มล. แพค 12,PAC,138.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14004445,แบรนด์เห็ดสกัดเข้มข้น 65 มล. แพค 8,PAC,92.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14004677,แบรนด์ซุปไก่สกัด รสกลมกล่อม 70 มล. แพค 12,PAC,6.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14004681,แบรนด์ ผสมถั่งเฉ้า เอ็กซ์ตร้าเฮิร์บ  70 มล. แพค 6,PAC,12.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14004684,แบรนด์ ผสมสารสกัดจากใบแปะก๊วยและโสม 70 มล. แพค 6,PAC,24.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14004685,แบรนด์ผสมสารสกัดจากใบแปะก๊วยและโสม 70 มล. แพค 12,PAC,6.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14004689,แบรนด์ผสมถั่งเฉ้า เอ็กซ์ตร้าเฮิร์บ 70 มล. แพค 12,PAC,6.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14005108,แบรนด์รังนกรีจูนิเพล็กซ์ มายด์ไซลิทอล 42 มล. แพค 6,PAC,816.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14005110,แบรนด์รังนกรีจูนิเพล็กซ์ เฟรนช์คอลลาเจน 42 มล.แพค6,PAC,32.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14005130,แบรนด์รังนกรีจูนิเพล็กซ์ คลาสสิค 70 มล. แพค 6,PAC,114.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14005131,แบรนด์รังนกรีจูนิเพล็กซ์ มายด์ไซลิทอล 70 มล. แพค 6,PAC,26.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14005173,แบรนด์ซุปไก่สกัด ไลท์ อะโรมา 42 มล. แพค 12 (BOI4),PAC,6.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14005230,แบรนด์ซุปไก่สกัด ไลท์ อะโรมา 42 มล. แพค 6 (BOI4),PAC,12.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14005252,แบรนด์จูเนียร์ อัลฟ่าพลัส ฟรุ๊ตลาวา 42 มล. แพค 12,PAC,66.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14005254,แบรนด์จูเนียร์ อัลฟ่าพลัส น้ำผึ้ง 42 มล. แพค 12,PAC,36.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14005256,แบรนด์จูเนียร์ อัลฟ่าพลัส ช็อกโกลาวา 42 มล. แพค 12,PAC,108.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14005295,แบรนด์ เจนยู ลูทีน่า พลัส 100 มล. แพค 8,PAC,28.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14005447,วีต้า ฟรุตแอคทีฟ เมโทพลัส ไลโคปีน 42 มล. แพค 12,PAC,36.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14005495,แบรนด์ เจนยู จินเซนโนไซด์ เจนโปร 100 มล. แพค 8,PAC,28.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14005678,วีต้า ฟรุตแอคทีฟ พลัสบ๊อกบิลเบอร์รี่ 42 มล. แพค 12,PAC,410.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14005679,วีต้า ฟรุตแอคทีฟ พรุนพลัสกรีนคอฟฟี่บีน 42 มล.แพค12,PAC,303.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14005680,วีต้า ฟรุตแอคทีฟ พลัสบ๊อกบิลเบอร์รี่ 42 มล. แพค 3,PAC,6.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14005681,วีต้า ฟรุตแอคทีฟ พรุนพลัสกรีนคอฟฟี่บีน 42 มล.แพค 3,PAC,6.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14005682,วีต้า ฟรุตแอคทีฟ พรุนพลัสกรีนคอฟฟี่บีน 42 มล.แพค 6,PAC,12.0000
20200907,TH03,,91854,บริษัท เชียงใหม่่ แอล.เค. มาร์เก็ตติ้ง จำกัด สนญ.,10200,บริษัท แอล เค มาร์เก็ตติ้ง จำกัด,1BG0,Main Warehouse,,,14005785,แบรนด์รังนกแท้ กลิ่นซากุระ 42 มล. แพค 6,PAC,48.0000
